Rank,Word,Frequency,POS,source_file
3,ดีใจ,glad,,SEAlang_emotion_positive_2025-12-30_15-24
4,ภูมิใจ,proud,,SEAlang_emotion_positive_2025-12-30_15-24
3,ตั้งใจ,determined,,SEAlang_emotion_positive_2025-12-30_15-24
3,พอใจ,satisfied,,SEAlang_emotion_positive_2025-12-30_15-24
4,สบายใจ,contented,,SEAlang_emotion_positive_2025-12-30_15-24
4,ตกใจ,startled,,SEAlang_emotion_positive_2025-12-30_15-24
4,แปลกใจ,surprised,,SEAlang_emotion_positive_2025-12-30_15-24
3,ความรู้สึก,to feel,,SEAlang_emotion_positive_2025-12-30_15-24
3,สัมผัส,to sense,,SEAlang_emotion_positive_2025-12-30_15-24
4,หัวเราะ,to laugh,,SEAlang_emotion_positive_2025-12-30_15-24
4,แคร์,to care about,,SEAlang_emotion_positive_2025-12-30_15-24
7,พ่อเลี้ยง,stepfather,,SEAlang_family_adoption_2025-12-30_15-25
7,แม่เลี้ยง,stepmother,,SEAlang_family_adoption_2025-12-30_15-25
10,พ่อทูนหัว,godfather,,SEAlang_family_adoption_2025-12-30_15-25
10,แม่ทูนหัว,godmother,,SEAlang_family_adoption_2025-12-30_15-25
5,บรรพบุรุษ,ancestor,,SEAlang_family_ancestors_2025-12-30_23-25
3,หลาน,grandchildren,,SEAlang_family_ancestors_2025-12-30_23-25
6,หลานสาว,granddaughter,,SEAlang_family_ancestors_2025-12-30_23-25
2,ตา,(maternal) grandfather,,SEAlang_family_ancestors_2025-12-30_23-25
4,ปู่,(paternal) grandfather,,SEAlang_family_ancestors_2025-12-30_23-25
4,ยาย,(maternal) grandmother,,SEAlang_family_ancestors_2025-12-30_23-25
4,ย่า,(paternal) grandmother,,SEAlang_family_ancestors_2025-12-30_23-25
6,ปู่ย่า,(paternal) grandparents,,SEAlang_family_ancestors_2025-12-30_23-25
7,ปู่ย่าตายาย,grandparents,,SEAlang_family_ancestors_2025-12-30_23-25
6,หลานชาย,grandson,,SEAlang_family_ancestors_2025-12-30_23-25
10,ตาทวด,(maternal) great grandfather,,SEAlang_family_ancestors_2025-12-30_23-25
10,ยายทวด,(maternal) great grandmother,,SEAlang_family_ancestors_2025-12-30_23-25
9,ปู่ทวด,(paternal) great grandfather,,SEAlang_family_ancestors_2025-12-30_23-25
10,ย่าทวด,(paternal) great grandmother,,SEAlang_family_ancestors_2025-12-30_23-25
3,ญาติ,relative,,SEAlang_family_extended_2025-12-30_23-25
3,ป้า,aunt (parent's older sister),,SEAlang_family_extended_2025-12-30_23-25
3,น้า,aunt (mother's younger sister),,SEAlang_family_extended_2025-12-30_23-25
2,อา,aunt (mother's older sister),,SEAlang_family_extended_2025-12-30_23-25
4,ลุง,uncle (parent's older brother),,SEAlang_family_extended_2025-12-30_23-25
3,น้า,uncle (mother's younger brother),,SEAlang_family_extended_2025-12-30_23-25
2,อา,uncle (father's younger brother),,SEAlang_family_extended_2025-12-30_23-25
7,ลูกพี่ลูกน้อง,cousin,,SEAlang_family_extended_2025-12-30_23-25
6,หลานชาย,nephew,,SEAlang_family_extended_2025-12-30_23-25
6,หลานสาว,niece,,SEAlang_family_extended_2025-12-30_23-25
3,หลาน,niece or nephew,,SEAlang_family_extended_2025-12-30_23-25
2,ครอบครัว,family,,SEAlang_family_immediate_2025-12-30_23-26
4,สามี,husband,,SEAlang_family_immediate_2025-12-30_23-26
4,ภรรยา,wife,,SEAlang_family_immediate_2025-12-30_23-26
6,คู่สมรส,spouse,,SEAlang_family_immediate_2025-12-30_23-26
3,พ่อแม่,parents,,SEAlang_family_immediate_2025-12-30_23-26
5,บิดามารดา,parents (formal),,SEAlang_family_immediate_2025-12-30_23-26
2,พ่อ,father,,SEAlang_family_immediate_2025-12-30_23-26
4,บิดา,father (formal),,SEAlang_family_immediate_2025-12-30_23-26
2,แม่,mother,,SEAlang_family_immediate_2025-12-30_23-26
4,มารดา,mother (formal),,SEAlang_family_immediate_2025-12-30_23-26
4,ผู้ปกครอง,guardian,,SEAlang_family_immediate_2025-12-30_23-26
4,ลูกชาย,son,,SEAlang_family_immediate_2025-12-30_23-26
4,ลูกสาว,daughter,,SEAlang_family_immediate_2025-12-30_23-26
2,ลูก,child (offspring),,SEAlang_family_immediate_2025-12-30_23-26
4,บุตร,"child (offspring, formal)",,SEAlang_family_immediate_2025-12-30_23-26
10,แฝดสาม,triplet,,SEAlang_family_immediate_2025-12-30_23-26
7,คู่แฝด,twin,,SEAlang_family_immediate_2025-12-30_23-26
6,ฝาแฝด,twins,,SEAlang_family_immediate_2025-12-30_23-26
3,พี่น้อง,siblings,,SEAlang_family_immediate_2025-12-30_23-26
2,พี่,older sibling,,SEAlang_family_immediate_2025-12-30_23-26
5,พี่สาว,older sister,,SEAlang_family_immediate_2025-12-30_23-26
4,พี่ชาย,older brother,,SEAlang_family_immediate_2025-12-30_23-26
2,น้อง,younger sibling,,SEAlang_family_immediate_2025-12-30_23-26
4,น้องสาว,younger sister,,SEAlang_family_immediate_2025-12-30_23-26
5,น้องชาย,younger brother,,SEAlang_family_immediate_2025-12-30_23-26
5,น้ำผึ้ง,honey,,SEAlang_food_condiments_2025-12-30_23-26
6,แยม,jam,,SEAlang_food_condiments_2025-12-30_23-26
9,มัสตาร์ด,mustard,,SEAlang_food_condiments_2025-12-30_23-26
3,น้ำมัน,oil,,SEAlang_food_condiments_2025-12-30_23-26
7,น้ำมันมะกอก,olive oil,,SEAlang_food_condiments_2025-12-30_23-26
6,น้ำมันพืช,vegetable oil,,SEAlang_food_condiments_2025-12-30_23-26
6,พริกไทย,pepper,,SEAlang_food_condiments_2025-12-30_23-26
4,เกลือ,salt,,SEAlang_food_condiments_2025-12-30_23-26
6,ซีอิ๊ว,soy sauce,,SEAlang_food_condiments_2025-12-30_23-26
3,น้ำตาล,sugar,,SEAlang_food_condiments_2025-12-30_23-26
7,น้ำเชื่อม,syrup,,SEAlang_food_condiments_2025-12-30_23-26
7,น้ำส้มสายชู,vinegar,,SEAlang_food_condiments_2025-12-30_23-26
2,อาหาร,food,,SEAlang_food_cooking_verbs_2025-12-30_23-26
4,มื้อ,meal,,SEAlang_food_cooking_verbs_2025-12-30_23-26
7,อาหารเป็นพิษ,food poisoning,,SEAlang_food_cooking_verbs_2025-12-30_23-26
6,ทำกับข้าว,to cook (intrans.),,SEAlang_food_cooking_verbs_2025-12-30_23-26
4,ทำอาหาร,to cook (intrans.--formal),,SEAlang_food_cooking_verbs_2025-12-30_23-26
3,ดื่ม,to drink,,SEAlang_food_cooking_verbs_2025-12-30_23-26
2,กิน,to eat,,SEAlang_food_cooking_verbs_2025-12-30_23-26
3,ทาน,to eat(formal),,SEAlang_food_cooking_verbs_2025-12-30_23-26
4,รับประทาน,to eat(elegant),,SEAlang_food_cooking_verbs_2025-12-30_23-26
3,อม,to suck on,,SEAlang_food_cooking_verbs_2025-12-30_23-26
4,ต้ม,to boil,,SEAlang_food_cooking_verbs_2025-12-30_23-26
6,ลวก,to parboil,,SEAlang_food_cooking_verbs_2025-12-30_23-26
5,นึ่ง,to steam,,SEAlang_food_cooking_verbs_2025-12-30_23-26
3,อบ,to bake,,SEAlang_food_cooking_verbs_2025-12-30_23-26
6,เวฟ,to microwave,,SEAlang_food_cooking_verbs_2025-12-30_23-26
4,อุ่น,to heat,,SEAlang_food_cooking_verbs_2025-12-30_23-26
0,คน,to stir,,SEAlang_food_cooking_verbs_2025-12-30_23-26
2,ตี,to beat,,SEAlang_food_cooking_verbs_2025-12-30_23-26
5,ผัด,to stir fry,,SEAlang_food_cooking_verbs_2025-12-30_23-26
4,ทอด,to fry (in oil),,SEAlang_food_cooking_verbs_2025-12-30_23-26
4,ย่าง,to barbecue,,SEAlang_food_cooking_verbs_2025-12-30_23-26
3,ปิ้ง,to toast,,SEAlang_food_cooking_verbs_2025-12-30_23-26
4,ปรุง,to prepare,,SEAlang_food_cooking_verbs_2025-12-30_23-26
5,เนย,butter,,SEAlang_food_dairy_egg_2025-12-30_23-27
9,เนยแข็ง,cheese,,SEAlang_food_dairy_egg_2025-12-30_23-27
4,ครีม,cream,,SEAlang_food_dairy_egg_2025-12-30_23-27
6,ไอติม,ice cream (colloquial),,SEAlang_food_dairy_egg_2025-12-30_23-27
3,นม,milk,,SEAlang_food_dairy_egg_2025-12-30_23-27
6,นมสด,fresh milk,,SEAlang_food_dairy_egg_2025-12-30_23-27
7,นมข้น,condensed milk,,SEAlang_food_dairy_egg_2025-12-30_23-27
9,นมข้นหวาน,sweetened condensed milk,,SEAlang_food_dairy_egg_2025-12-30_23-27
7,นมผง,powdered milk,,SEAlang_food_dairy_egg_2025-12-30_23-27
7,นมเปรี้ยว,drinking yogurt,,SEAlang_food_dairy_egg_2025-12-30_23-27
3,ไข่,egg,,SEAlang_food_dairy_egg_2025-12-30_23-27
7,ไข่แดง,yolk,,SEAlang_food_dairy_egg_2025-12-30_23-27
7,ไข่ดาว,fried egg,,SEAlang_food_dairy_egg_2025-12-30_23-27
6,ไข่เจียว,omelet,,SEAlang_food_dairy_egg_2025-12-30_23-27
10,ไข่คน,scrambled egg,,SEAlang_food_dairy_egg_2025-12-30_23-27
7,ไข่ตุ๋น,steamed egg,,SEAlang_food_dairy_egg_2025-12-30_23-27
10,ไข่ยัดไส้,stuffed omelet,,SEAlang_food_dairy_egg_2025-12-30_23-27
3,ดื่ม,to drink,,SEAlang_food_drinks_2025-12-30_23-27
4,เครื่องดื่ม,drink (n.),,SEAlang_food_drinks_2025-12-30_23-27
5,น้ำดื่ม,drinking water,,SEAlang_food_drinks_2025-12-30_23-27
10,น้ำโซดา,soda water,,SEAlang_food_drinks_2025-12-30_23-27
6,น้ำอัดลม,soda (pop),,SEAlang_food_drinks_2025-12-30_23-27
4,เบียร์,beer,,SEAlang_food_drinks_2025-12-30_23-27
10,เหล้าองุ่น,wine,,SEAlang_food_drinks_2025-12-30_23-27
5,ไวน์,wine (colloquial),,SEAlang_food_drinks_2025-12-30_23-27
3,เหล้า,liquor,,SEAlang_food_drinks_2025-12-30_23-27
4,สุรา,liquor (formal),,SEAlang_food_drinks_2025-12-30_23-27
7,วิสกี้,whiskey,,SEAlang_food_drinks_2025-12-30_23-27
7,บรั่นดี,brandy,,SEAlang_food_drinks_2025-12-30_23-27
3,กาแฟ,coffee,,SEAlang_food_drinks_2025-12-30_23-27
5,น้ำชา,tea,,SEAlang_food_drinks_2025-12-30_23-27
3,นม,milk,,SEAlang_food_drinks_2025-12-30_23-27
10,นมพร่องมันเนย,low-fat milk,,SEAlang_food_drinks_2025-12-30_23-27
12,นมขาดมันเนย,fat-free milk,,SEAlang_food_drinks_2025-12-30_23-27
5,น้ำผลไม้,fruit juice,,SEAlang_food_drinks_2025-12-30_23-27
7,น้ำมะนาว,lemonade,,SEAlang_food_drinks_2025-12-30_23-27
6,น้ำส้ม,orange juice,,SEAlang_food_drinks_2025-12-30_23-27
3,เมา,drunk,,SEAlang_food_drinks_2025-12-30_23-27
4,รสชาติ,flavor,,SEAlang_food_flavors_2025-12-30_23-27
3,รส,flavor (informal),,SEAlang_food_flavors_2025-12-30_23-27
3,อร่อย,delicious,,SEAlang_food_flavors_2025-12-30_23-27
5,เผ็ด,spicy,,SEAlang_food_flavors_2025-12-30_23-27
5,เค็ม,salty,,SEAlang_food_flavors_2025-12-30_23-27
3,หวาน,sweet,,SEAlang_food_flavors_2025-12-30_23-27
4,เปรี้ยว,sour,,SEAlang_food_flavors_2025-12-30_23-27
4,ขม,bitter,,SEAlang_food_flavors_2025-12-30_23-27
5,จืด,bland,,SEAlang_food_flavors_2025-12-30_23-27
2,ร้อน,hot,,SEAlang_food_flavors_2025-12-30_23-27
3,เย็น,cold,,SEAlang_food_flavors_2025-12-30_23-27
4,หิว,hungry,,SEAlang_food_flavors_2025-12-30_23-27
8,หิวน้ำ,thirsty,,SEAlang_food_flavors_2025-12-30_23-27
4,อิ่ม,full,,SEAlang_food_flavors_2025-12-30_23-27
4,ฝรั่ง,guava,,SEAlang_food_fruit_foreign_2025-12-30_23-27
6,แอปเปิล,apple,,SEAlang_food_fruit_foreign_2025-12-30_23-27
5,องุ่น,grape,,SEAlang_food_fruit_foreign_2025-12-30_23-27
5,พีช,peach,,SEAlang_food_fruit_foreign_2025-12-30_23-27
6,เชอร์รี่,cherry,,SEAlang_food_fruit_foreign_2025-12-30_23-27
3,ผลไม้,fruit,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
5,มะพร้าว,coconut,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
6,มะละกอ,papaya,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
5,มะม่วง,mango,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
5,มะนาว,lime,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
5,มะขาม,tamarind,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
7,มะเฟือง,starfruit,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
4,กล้วย,banana,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
6,ลิ้นจี่,lychee,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
3,ส้ม,orange,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
6,สับปะรด,pineapple,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
6,เงาะ,rambutan,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
5,แตงโม,watermelon,,SEAlang_food_fruit_thai_1_2025-12-30_23-27
7,สาลี่,asian pear,,SEAlang_food_fruit_thai_2_2025-12-30_23-27
7,น้อยหน่า,custard apple,,SEAlang_food_fruit_thai_2_2025-12-30_23-27
6,ทุเรียน,durian,,SEAlang_food_fruit_thai_2_2025-12-30_23-27
6,ขนุน,jackfruit,,SEAlang_food_fruit_thai_2_2025-12-30_23-27
6,มังคุด,mangosteen,,SEAlang_food_fruit_thai_2_2025-12-30_23-27
6,ชมพู่,rose apple,,SEAlang_food_fruit_thai_2_2025-12-30_23-27
3,ทับทิม,pomegranate,,SEAlang_food_fruit_thai_2_2025-12-30_23-27
6,ส้มโอ,pomelo,,SEAlang_food_fruit_thai_2_2025-12-30_23-27
6,ลูกเกด,raisin,,SEAlang_food_fruit_thai_2_2025-12-30_23-27
9,ละมุด,sapodilla,,SEAlang_food_fruit_thai_2_2025-12-30_23-27
6,ลำไย,longan,,SEAlang_food_fruit_thai_2_2025-12-30_23-27
3,ข้าว,rice,,SEAlang_food_grains_2025-12-30_23-28
7,ข้าวขาว,white rice,,SEAlang_food_grains_2025-12-30_23-28
6,ข้าวหอมมะลิ,jasmine rice,,SEAlang_food_grains_2025-12-30_23-28
5,ข้าวเหนียว,sticky rice,,SEAlang_food_grains_2025-12-30_23-28
5,ข้าวสาร,uncooked rice,,SEAlang_food_grains_2025-12-30_23-28
7,ข้าวสุก,cooked rice,,SEAlang_food_grains_2025-12-30_23-28
7,ข้าวสาลี,wheat,,SEAlang_food_grains_2025-12-30_23-28
5,ข้าวโพด,corn,,SEAlang_food_grains_2025-12-30_23-28
7,ข้าวโอ๊ต,oats,,SEAlang_food_grains_2025-12-30_23-28
6,ข้าวต้ม,rice porridge,,SEAlang_food_grains_2025-12-30_23-28
5,โจ๊ก,rice gruel,,SEAlang_food_grains_2025-12-30_23-28
4,สมุนไพร,herb,,SEAlang_food_herbs_2025-12-30_23-28
6,เครื่องปรุง,spices,,SEAlang_food_herbs_2025-12-30_23-28
7,กะเพรา,basil,,SEAlang_food_herbs_2025-12-30_23-28
6,ผักชี,cilantro,,SEAlang_food_herbs_2025-12-30_23-28
7,อบเชย,cinnamon,,SEAlang_food_herbs_2025-12-30_23-28
7,กะหรี่,curry,,SEAlang_food_herbs_2025-12-30_23-28
5,ข่า,galangal,,SEAlang_food_herbs_2025-12-30_23-28
5,ขิง,ginger,,SEAlang_food_herbs_2025-12-30_23-28
7,ใบมะกรูด,Kaffir lime leaf,,SEAlang_food_herbs_2025-12-30_23-28
6,ตะไคร้,lemon grass,,SEAlang_food_herbs_2025-12-30_23-28
9,ผักชีฝรั่ง,parsley,,SEAlang_food_herbs_2025-12-30_23-28
3,น้ำตาล,sugar,,SEAlang_food_herbs_2025-12-30_23-28
5,ขมิ้น,turmeric,,SEAlang_food_herbs_2025-12-30_23-28
5,เนื้อสัตว์,meat,,SEAlang_food_meat_2025-12-30_23-28
3,หมู,pork,,SEAlang_food_meat_2025-12-30_23-28
3,ไก่,chicken,,SEAlang_food_meat_2025-12-30_23-28
3,เนื้อ,beef,,SEAlang_food_meat_2025-12-30_23-28
4,แฮม,ham,,SEAlang_food_meat_2025-12-30_23-28
4,ตับ,liver,,SEAlang_food_meat_2025-12-30_23-28
6,ลูกชิ้น,meatball,,SEAlang_food_meat_2025-12-30_23-28
6,ซี่โครง,rib,,SEAlang_food_meat_2025-12-30_23-28
6,ไส้กรอก,sausage,,SEAlang_food_meat_2025-12-30_23-28
7,สเต็ก,steak,,SEAlang_food_meat_2025-12-30_23-28
9,ไก่งวง,turkey,,SEAlang_food_meat_2025-12-30_23-28
5,ก๋วยเตี๋ยว,noodle,,SEAlang_food_noodles_2025-12-30_23-28
3,เส้น,noodle (colloquial),,SEAlang_food_noodles_2025-12-30_23-28
7,เส้นหมี่,thin rice noodles,,SEAlang_food_noodles_2025-12-30_23-28
7,เส้นใหญ่,large flat rice noodles,,SEAlang_food_noodles_2025-12-30_23-28
4,แป้ง,flour,,SEAlang_food_noodles_2025-12-30_23-28
4,แป้ง,batter,,SEAlang_food_noodles_2025-12-30_23-28
4,แป้ง,dough,,SEAlang_food_noodles_2025-12-30_23-28
5,ถั่ว,nut,,SEAlang_food_nuts_beans_2025-12-30_23-28
5,ถั่ว,bean,,SEAlang_food_nuts_beans_2025-12-30_23-28
7,ถั่วงอก,bean sprouts,,SEAlang_food_nuts_beans_2025-12-30_23-28
6,ถั่วเหลือง,soybean,,SEAlang_food_nuts_beans_2025-12-30_23-28
7,ถั่วฝักยาว,long bean,,SEAlang_food_nuts_beans_2025-12-30_23-28
9,ถั่วลันเตา,pea,,SEAlang_food_nuts_beans_2025-12-30_23-28
7,ถั่วลิสง,peanut,,SEAlang_food_nuts_beans_2025-12-30_23-28
5,อาหารทะเล,seafood,,SEAlang_food_seafood_2025-12-30_23-28
4,กุ้ง,shrimp,,SEAlang_food_seafood_2025-12-30_23-28
6,ปลาหมึก,cuttlefish,,SEAlang_food_seafood_2025-12-30_23-28
6,ปลาหมึก,octopus,,SEAlang_food_seafood_2025-12-30_23-28
6,ปลาหมึก,squid,,SEAlang_food_seafood_2025-12-30_23-28
9,แมงกะพรุน,jellyfish,,SEAlang_food_seafood_2025-12-30_23-28
9,กุ้งมังกร,lobster,,SEAlang_food_seafood_2025-12-30_23-28
3,ปู,crab,,SEAlang_food_seafood_2025-12-30_23-28
2,ปลา,fish,,SEAlang_food_seafood_2025-12-30_23-28
6,ปลาดุก,catfish,,SEAlang_food_seafood_2025-12-30_23-28
3,ขนม,snack,,SEAlang_food_snacks_2025-12-30_23-29
6,ของหวาน,dessert,,SEAlang_food_snacks_2025-12-30_23-29
5,ขนมปัง,bread,,SEAlang_food_snacks_2025-12-30_23-29
4,เค้ก,cake,,SEAlang_food_snacks_2025-12-30_23-29
5,พาย,pie,,SEAlang_food_snacks_2025-12-30_23-29
2,โดนัท,donut,,SEAlang_food_snacks_2025-12-30_23-29
6,ช็อกโกแลต,chocolate,,SEAlang_food_snacks_2025-12-30_23-29
7,ผัดไทย,pad thai,,SEAlang_food_thai_2025-12-30_23-29
6,ข้าวผัด,fried rice,,SEAlang_food_thai_2025-12-30_23-29
5,แกง,curry,,SEAlang_food_thai_2025-12-30_23-29
7,แกงเขียวหวาน,green curry,,SEAlang_food_thai_2025-12-30_23-29
10,แกงเหลือง,yellow curry,,SEAlang_food_thai_2025-12-30_23-29
10,แกงมัสมั่น,massaman curry,,SEAlang_food_thai_2025-12-30_23-29
